"Match_ID","Season","City","Team1","Team2","Toss_Winner","Toss_Decision","Runs_Team1","Runs_Team2","Winner","Player_of_Match","Venue"
704,2019,"Kolkata","Rajasthan Royals","Mumbai Indians","KKR","Field",132,218,"Mumbai Indians","Andre Russell","Rajiv Gandhi Stadium"
705,2023,"Delhi","Sunrisers Hyderabad","Delhi Capitals","Mumbai Indians","Bat",212,169,"Sunrisers Hyderabad","KL Rahul","Eden Gardens"
706,2023,"Mumbai","Delhi Capitals","KKR","Sunrisers Hyderabad","Bat",150,197,"KKR","Hardik Pandya","Rajiv Gandhi Stadium"
707,2023,"Chennai","RCB","Delhi Capitals","Rajasthan Royals","Field",124,150,"Delhi Capitals","AB de Villiers","Feroz Shah Kotla"
708,2017,"Chennai","Rajasthan Royals","RCB","KKR","Field",134,176,"RCB","David Warner","Eden Gardens"
709,2016,"Delhi","Punjab Kings","Sunrisers Hyderabad","Chennai Super Kings","Field",183,148,"Punjab Kings","Rohit Sharma","Eden Gardens"
710,2015,"Delhi","Sunrisers Hyderabad","Punjab Kings","Punjab Kings","Bat",208,199,"Sunrisers Hyderabad","Hardik Pandya","Chepauk Stadium"
711,2023,"Mohali","RCB","Mumbai Indians","Rajasthan Royals","Field",120,175,"Mumbai Indians","KL Rahul","Rajiv Gandhi Stadium"
712,2019,"Mohali","Punjab Kings","Rajasthan Royals","RCB","Bat",212,158,"Punjab Kings","Virat Kohli","Eden Gardens"
713,2018,"Mohali","Delhi Capitals","RCB","Punjab Kings","Field",156,172,"RCB","MS Dhoni","Feroz Shah Kotla"
714,2016,"Bangalore","Sunrisers Hyderabad","Punjab Kings","Chennai Super Kings","Bat",186,197,"Punjab Kings","KL Rahul","Wankhede Stadium"
715,2015,"Chennai","Mumbai Indians","Punjab Kings","Mumbai Indians","Field",132,142,"Punjab Kings","Virat Kohli","Wankhede Stadium"
716,2023,"Kolkata","KKR","Chennai Super Kings","Chennai Super Kings","Bat",167,139,"KKR","Rohit Sharma","Rajiv Gandhi Stadium"
717,2023,"Hyderabad","Sunrisers Hyderabad","KKR","Chennai Super Kings","Field",215,203,"Sunrisers Hyderabad","Virat Kohli","Chepauk Stadium"
718,2015,"Bangalore","Chennai Super Kings","KKR","Punjab Kings","Bat",143,122,"Chennai Super Kings","AB de Villiers","Rajiv Gandhi Stadium"
719,2021,"Chennai","Delhi Capitals","Rajasthan Royals","RCB","Field",124,181,"Rajasthan Royals","Andre Russell","Chepauk Stadium"
720,2019,"Chennai","Rajasthan Royals","Mumbai Indians","Sunrisers Hyderabad","Bat",200,121,"Rajasthan Royals","Hardik Pandya","Rajiv Gandhi Stadium"
721,2024,"Kolkata","Punjab Kings","Rajasthan Royals","Mumbai Indians","Bat",142,144,"Rajasthan Royals","Virat Kohli","Chinnaswamy Stadium"
722,2023,"Mumbai","Sunrisers Hyderabad","Delhi Capitals","KKR","Field",186,161,"Sunrisers Hyderabad","Hardik Pandya","Feroz Shah Kotla"
723,2019,"Jaipur","Sunrisers Hyderabad","Rajasthan Royals","KKR","Field",135,170,"Rajasthan Royals","Rohit Sharma","Eden Gardens"
724,2023,"Jaipur","KKR","Punjab Kings","Delhi Capitals","Field",151,179,"Punjab Kings","Rohit Sharma","Eden Gardens"
725,2019,"Delhi","Punjab Kings","Mumbai Indians","Punjab Kings","Field",210,207,"Punjab Kings","David Warner","Feroz Shah Kotla"
726,2019,"Mumbai","Rajasthan Royals","Sunrisers Hyderabad","Rajasthan Royals","Field",214,143,"Rajasthan Royals","Rohit Sharma","Wankhede Stadium"
727,2018,"Mumbai","Delhi Capitals","Rajasthan Royals","Punjab Kings","Bat",131,181,"Rajasthan Royals","Virat Kohli","Chinnaswamy Stadium"
728,2021,"Chennai","Sunrisers Hyderabad","KKR","KKR","Field",160,165,"KKR","MS Dhoni","Rajiv Gandhi Stadium"
729,2018,"Kolkata","Mumbai Indians","KKR","RCB","Bat",182,173,"Mumbai Indians","Andre Russell","Chinnaswamy Stadium"
730,2021,"Bangalore","Chennai Super Kings","Mumbai Indians","Mumbai Indians","Bat",186,206,"Mumbai Indians","Hardik Pandya","Chinnaswamy Stadium"
731,2020,"Delhi","RCB","KKR","Punjab Kings","Field",172,127,"RCB","MS Dhoni","Chinnaswamy Stadium"
732,2016,"Jaipur","Mumbai Indians","RCB","Chennai Super Kings","Field",131,181,"RCB","Rohit Sharma","Feroz Shah Kotla"
733,2019,"Bangalore","Mumbai Indians","RCB","Sunrisers Hyderabad","Field",128,217,"RCB","Hardik Pandya","Chinnaswamy Stadium"
734,2017,"Hyderabad","RCB","Delhi Capitals","Delhi Capitals","Field",172,120,"RCB","MS Dhoni","Eden Gardens"
735,2023,"Mohali","Rajasthan Royals","Delhi Capitals","Punjab Kings","Field",136,155,"Delhi Capitals","Hardik Pandya","Rajiv Gandhi Stadium"
736,2020,"Chennai","Chennai Super Kings","Sunrisers Hyderabad","Mumbai Indians","Field",178,206,"Sunrisers Hyderabad","MS Dhoni","Eden Gardens"
737,2021,"Mumbai","KKR","Mumbai Indians","Punjab Kings","Field",143,155,"Mumbai Indians","David Warner","Chepauk Stadium"
738,2016,"Mumbai","Delhi Capitals","KKR","Delhi Capitals","Field",145,145,"KKR","Hardik Pandya","Chinnaswamy Stadium"
739,2024,"Chennai","Sunrisers Hyderabad","Mumbai Indians","Mumbai Indians","Bat",120,174,"Mumbai Indians","MS Dhoni","Wankhede Stadium"
740,2022,"Delhi","Rajasthan Royals","RCB","Rajasthan Royals","Bat",130,203,"RCB","Andre Russell","Feroz Shah Kotla"
741,2024,"Jaipur","Rajasthan Royals","KKR","Mumbai Indians","Bat",206,122,"Rajasthan Royals","David Warner","Eden Gardens"
742,2016,"Jaipur","RCB","Chennai Super Kings","Sunrisers Hyderabad","Field",203,185,"RCB","David Warner","Eden Gardens"
743,2023,"Kolkata","KKR","Mumbai Indians","RCB","Bat",122,205,"Mumbai Indians","Rohit Sharma","Chepauk Stadium"
744,2024,"Kolkata","Delhi Capitals","Chennai Super Kings","Mumbai Indians","Field",190,195,"Chennai Super Kings","MS Dhoni","Wankhede Stadium"
745,2016,"Delhi","RCB","Delhi Capitals","Mumbai Indians","Bat",205,220,"Delhi Capitals","Rohit Sharma","Wankhede Stadium"
746,2020,"Chennai","Rajasthan Royals","RCB","KKR","Field",157,124,"Rajasthan Royals","Hardik Pandya","Chinnaswamy Stadium"
747,2016,"Mohali","Mumbai Indians","Rajasthan Royals","Rajasthan Royals","Bat",124,138,"Rajasthan Royals","AB de Villiers","Feroz Shah Kotla"
748,2022,"Delhi","Punjab Kings","KKR","Punjab Kings","Bat",139,155,"KKR","AB de Villiers","Feroz Shah Kotla"
749,2017,"Mumbai","Delhi Capitals","Punjab Kings","KKR","Bat",137,193,"Punjab Kings","KL Rahul","Chepauk Stadium"
750,2017,"Kolkata","Chennai Super Kings","Sunrisers Hyderabad","Mumbai Indians","Field",149,208,"Sunrisers Hyderabad","Hardik Pandya","Eden Gardens"
751,2016,"Mumbai","KKR","Punjab Kings","KKR","Bat",149,122,"KKR","Rohit Sharma","Feroz Shah Kotla"
752,2023,"Jaipur","Chennai Super Kings","KKR","RCB","Field",176,169,"Chennai Super Kings","Rohit Sharma","Chinnaswamy Stadium"
753,2024,"Chennai","Mumbai Indians","KKR","Chennai Super Kings","Bat",142,140,"Mumbai Indians","Hardik Pandya","Chinnaswamy Stadium"
754,2015,"Mumbai","Rajasthan Royals","Chennai Super Kings","Rajasthan Royals","Bat",214,167,"Rajasthan Royals","David Warner","Eden Gardens"
755,2023,"Kolkata","Delhi Capitals","Sunrisers Hyderabad","RCB","Bat",169,127,"Delhi Capitals","Hardik Pandya","Feroz Shah Kotla"
756,2017,"Delhi","Punjab Kings","Mumbai Indians","Chennai Super Kings","Field",161,172,"Mumbai Indians","MS Dhoni","Rajiv Gandhi Stadium"
757,2022,"Kolkata","Chennai Super Kings","RCB","Sunrisers Hyderabad","Bat",164,208,"RCB","KL Rahul","Eden Gardens"
758,2022,"Bangalore","Delhi Capitals","Sunrisers Hyderabad","Mumbai Indians","Bat",180,140,"Delhi Capitals","MS Dhoni","Chepauk Stadium"
759,2022,"Jaipur","Punjab Kings","RCB","Rajasthan Royals","Bat",157,158,"RCB","KL Rahul","Eden Gardens"
760,2018,"Mohali","Mumbai Indians","Rajasthan Royals","Punjab Kings","Field",128,166,"Rajasthan Royals","Rohit Sharma","Wankhede Stadium"
761,2016,"Bangalore","Sunrisers Hyderabad","Delhi Capitals","Sunrisers Hyderabad","Bat",176,162,"Sunrisers Hyderabad","Hardik Pandya","Eden Gardens"
762,2016,"Delhi","Mumbai Indians","RCB","Sunrisers Hyderabad","Field",157,180,"RCB","KL Rahul","Chinnaswamy Stadium"
763,2023,"Jaipur","Sunrisers Hyderabad","Delhi Capitals","Chennai Super Kings","Field",190,198,"Delhi Capitals","Andre Russell","Chepauk Stadium"
764,2022,"Mohali","Punjab Kings","Delhi Capitals","Chennai Super Kings","Bat",149,188,"Delhi Capitals","Virat Kohli","Rajiv Gandhi Stadium"
765,2024,"Bangalore","Chennai Super Kings","Sunrisers Hyderabad","Punjab Kings","Field",183,191,"Sunrisers Hyderabad","Hardik Pandya","Feroz Shah Kotla"
766,2015,"Hyderabad","Sunrisers Hyderabad","Mumbai Indians","Mumbai Indians","Field",127,155,"Mumbai Indians","Virat Kohli","Eden Gardens"
767,2021,"Mohali","Punjab Kings","Chennai Super Kings","Chennai Super Kings","Field",166,186,"Chennai Super Kings","Virat Kohli","Eden Gardens"
768,2017,"Jaipur","KKR","Delhi Capitals","Sunrisers Hyderabad","Field",140,189,"Delhi Capitals","KL Rahul","Chepauk Stadium"
769,2015,"Delhi","Chennai Super Kings","KKR","Delhi Capitals","Field",185,155,"Chennai Super Kings","AB de Villiers","Feroz Shah Kotla"
770,2024,"Bangalore","Sunrisers Hyderabad","Rajasthan Royals","Sunrisers Hyderabad","Field",148,202,"Rajasthan Royals","Virat Kohli","Feroz Shah Kotla"
771,2023,"Mumbai","Rajasthan Royals","Punjab Kings","RCB","Field",143,179,"Punjab Kings","Andre Russell","Feroz Shah Kotla"
772,2022,"Mumbai","Mumbai Indians","Chennai Super Kings","Mumbai Indians","Field",211,214,"Chennai Super Kings","Hardik Pandya","Chepauk Stadium"
773,2015,"Bangalore","Sunrisers Hyderabad","KKR","Rajasthan Royals","Field",210,145,"Sunrisers Hyderabad","David Warner","Chepauk Stadium"
774,2016,"Jaipur","Mumbai Indians","Punjab Kings","Rajasthan Royals","Bat",149,159,"Punjab Kings","AB de Villiers","Wankhede Stadium"
775,2016,"Hyderabad","Mumbai Indians","Rajasthan Royals","Sunrisers Hyderabad","Bat",208,208,"Rajasthan Royals","KL Rahul","Feroz Shah Kotla"
776,2021,"Chennai","KKR","RCB","Rajasthan Royals","Field",129,138,"RCB","Andre Russell","Eden Gardens"
777,2017,"Chennai","Mumbai Indians","KKR","KKR","Bat",156,137,"Mumbai Indians","Andre Russell","Rajiv Gandhi Stadium"
778,2016,"Hyderabad","RCB","Sunrisers Hyderabad","Mumbai Indians","Field",193,145,"RCB","AB de Villiers","Feroz Shah Kotla"
779,2021,"Delhi","Sunrisers Hyderabad","Punjab Kings","Mumbai Indians","Field",168,162,"Sunrisers Hyderabad","David Warner","Chinnaswamy Stadium"
780,2022,"Mohali","Chennai Super Kings","Rajasthan Royals","RCB","Field",142,179,"Rajasthan Royals","Andre Russell","Chepauk Stadium"
781,2018,"Jaipur","Mumbai Indians","Punjab Kings","Chennai Super Kings","Bat",147,161,"Punjab Kings","Andre Russell","Rajiv Gandhi Stadium"
782,2017,"Mumbai","Mumbai Indians","RCB","Mumbai Indians","Bat",211,134,"Mumbai Indians","KL Rahul","Eden Gardens"
783,2019,"Delhi","Rajasthan Royals","Mumbai Indians","KKR","Bat",156,211,"Mumbai Indians","Hardik Pandya","Wankhede Stadium"
784,2021,"Kolkata","Rajasthan Royals","RCB","Delhi Capitals","Bat",205,198,"Rajasthan Royals","AB de Villiers","Eden Gardens"
785,2017,"Hyderabad","Delhi Capitals","Rajasthan Royals","Chennai Super Kings","Bat",206,136,"Delhi Capitals","Rohit Sharma","Chinnaswamy Stadium"
786,2023,"Mumbai","Delhi Capitals","Delhi Capitals","KKR","Field",184,163,"Delhi Capitals","David Warner","Eden Gardens"
787,2016,"Hyderabad","KKR","Chennai Super Kings","Punjab Kings","Bat",123,127,"Chennai Super Kings","Hardik Pandya","Chepauk Stadium"
788,2023,"Kolkata","Punjab Kings","Delhi Capitals","RCB","Bat",169,199,"Delhi Capitals","MS Dhoni","Chinnaswamy Stadium"
789,2019,"Kolkata","KKR","Mumbai Indians","Sunrisers Hyderabad","Field",168,200,"Mumbai Indians","Andre Russell","Eden Gardens"
790,2024,"Delhi","Sunrisers Hyderabad","Punjab Kings","Rajasthan Royals","Field",191,153,"Sunrisers Hyderabad","KL Rahul","Feroz Shah Kotla"
791,2016,"Jaipur","Rajasthan Royals","KKR","Delhi Capitals","Field",155,216,"KKR","MS Dhoni","Chepauk Stadium"
792,2020,"Bangalore","KKR","Mumbai Indians","RCB","Field",140,138,"KKR","Rohit Sharma","Feroz Shah Kotla"
793,2018,"Kolkata","Delhi Capitals","RCB","Delhi Capitals","Field",210,210,"RCB","KL Rahul","Feroz Shah Kotla"
794,2023,"Bangalore","KKR","Sunrisers Hyderabad","RCB","Field",165,141,"KKR","AB de Villiers","Chepauk Stadium"
795,2023,"Mohali","Mumbai Indians","Chennai Super Kings","KKR","Field",199,160,"Mumbai Indians","KL Rahul","Feroz Shah Kotla"
796,2021,"Bangalore","RCB","Punjab Kings","Rajasthan Royals","Field",214,210,"RCB","AB de Villiers","Wankhede Stadium"
797,2020,"Mumbai","Delhi Capitals","RCB","Rajasthan Royals","Field",141,147,"RCB","Andre Russell","Chepauk Stadium"
798,2021,"Bangalore","KKR","Chennai Super Kings","KKR","Bat",208,153,"KKR","AB de Villiers","Rajiv Gandhi Stadium"
799,2022,"Bangalore","Chennai Super Kings","Mumbai Indians","RCB","Field",220,149,"Chennai Super Kings","MS Dhoni","Feroz Shah Kotla"
800,2020,"Hyderabad","Punjab Kings","Rajasthan Royals","Rajasthan Royals","Bat",135,186,"Rajasthan Royals","Rohit Sharma","Chepauk Stadium"
801,2020,"Delhi","Rajasthan Royals","RCB","Punjab Kings","Bat",208,207,"Rajasthan Royals","AB de Villiers","Wankhede Stadium"
802,2020,"Mohali","Mumbai Indians","Delhi Capitals","Sunrisers Hyderabad","Bat",162,184,"Delhi Capitals","KL Rahul","Feroz Shah Kotla"
803,2017,"Mohali","KKR","Sunrisers Hyderabad","Punjab Kings","Bat",198,158,"KKR","Andre Russell","Chinnaswamy Stadium"
804,2022,"Kolkata","Sunrisers Hyderabad","Chennai Super Kings","Rajasthan Royals","Field",203,160,"Sunrisers Hyderabad","Hardik Pandya","Chinnaswamy Stadium"
805,2018,"Mumbai","Rajasthan Royals","Delhi Capitals","Rajasthan Royals","Field",151,168,"Delhi Capitals","Rohit Sharma","Wankhede Stadium"
806,2019,"Jaipur","Mumbai Indians","RCB","Mumbai Indians","Bat",133,209,"RCB","David Warner","Eden Gardens"
807,2017,"Hyderabad","Rajasthan Royals","Sunrisers Hyderabad","Delhi Capitals","Field",128,130,"Sunrisers Hyderabad","AB de Villiers","Rajiv Gandhi Stadium"
808,2023,"Mumbai","RCB","Sunrisers Hyderabad","Rajasthan Royals","Field",174,154,"RCB","David Warner","Rajiv Gandhi Stadium"
809,2021,"Bangalore","Mumbai Indians","Delhi Capitals","Delhi Capitals","Bat",155,200,"Delhi Capitals","Rohit Sharma","Wankhede Stadium"
810,2020,"Mumbai","RCB","Mumbai Indians","Delhi Capitals","Field",211,215,"Mumbai Indians","Hardik Pandya","Chepauk Stadium"
811,2024,"Delhi","Rajasthan Royals","Sunrisers Hyderabad","Punjab Kings","Bat",218,164,"Rajasthan Royals","MS Dhoni","Eden Gardens"
812,2022,"Chennai","RCB","Mumbai Indians","Rajasthan Royals","Bat",216,161,"RCB","Rohit Sharma","Chepauk Stadium"
813,2022,"Bangalore","Rajasthan Royals","Punjab Kings","Sunrisers Hyderabad","Bat",139,132,"Rajasthan Royals","AB de Villiers","Eden Gardens"
814,2020,"Kolkata","Rajasthan Royals","Punjab Kings","Mumbai Indians","Field",157,197,"Punjab Kings","Rohit Sharma","Chepauk Stadium"
815,2015,"Hyderabad","Chennai Super Kings","Mumbai Indians","Delhi Capitals","Bat",172,203,"Mumbai Indians","Rohit Sharma","Feroz Shah Kotla"
816,2018,"Kolkata","RCB","Mumbai Indians","Punjab Kings","Field",144,125,"RCB","KL Rahul","Feroz Shah Kotla"
817,2015,"Kolkata","Punjab Kings","Rajasthan Royals","RCB","Field",131,208,"Rajasthan Royals","David Warner","Feroz Shah Kotla"
818,2019,"Kolkata","Rajasthan Royals","Delhi Capitals","Delhi Capitals","Field",220,134,"Rajasthan Royals","MS Dhoni","Chepauk Stadium"
819,2024,"Bangalore","KKR","Delhi Capitals","Delhi Capitals","Bat",200,207,"Delhi Capitals","Hardik Pandya","Feroz Shah Kotla"
820,2024,"Kolkata","Chennai Super Kings","Sunrisers Hyderabad","Sunrisers Hyderabad","Field",165,214,"Sunrisers Hyderabad","MS Dhoni","Feroz Shah Kotla"
821,2024,"Bangalore","Mumbai Indians","Delhi Capitals","Punjab Kings","Field",218,155,"Mumbai Indians","David Warner","Rajiv Gandhi Stadium"
822,2021,"Bangalore","Sunrisers Hyderabad","KKR","Sunrisers Hyderabad","Bat",210,142,"Sunrisers Hyderabad","AB de Villiers","Wankhede Stadium"
823,2018,"Chennai","Sunrisers Hyderabad","KKR","Punjab Kings","Field",175,182,"KKR","Virat Kohli","Wankhede Stadium"
824,2021,"Bangalore","Delhi Capitals","KKR","KKR","Field",148,184,"KKR","KL Rahul","Wankhede Stadium"
825,2019,"Mohali","RCB","Delhi Capitals","RCB","Field",174,209,"Delhi Capitals","Rohit Sharma","Chinnaswamy Stadium"
826,2023,"Bangalore","KKR","Sunrisers Hyderabad","Punjab Kings","Bat",155,156,"Sunrisers Hyderabad","Hardik Pandya","Feroz Shah Kotla"
827,2023,"Delhi","Sunrisers Hyderabad","Mumbai Indians","Sunrisers Hyderabad","Field",181,164,"Sunrisers Hyderabad","Rohit Sharma","Wankhede Stadium"
828,2022,"Mumbai","Delhi Capitals","Chennai Super Kings","Mumbai Indians","Bat",125,184,"Chennai Super Kings","KL Rahul","Chepauk Stadium"
829,2024,"Kolkata","Punjab Kings","Sunrisers Hyderabad","Delhi Capitals","Bat",187,132,"Punjab Kings","Virat Kohli","Chinnaswamy Stadium"
830,2024,"Jaipur","Delhi Capitals","RCB","RCB","Field",162,136,"Delhi Capitals","MS Dhoni","Chinnaswamy Stadium"
831,2019,"Mohali","Punjab Kings","RCB","Rajasthan Royals","Bat",134,122,"Punjab Kings","AB de Villiers","Chepauk Stadium"
832,2020,"Bangalore","KKR","Delhi Capitals","Rajasthan Royals","Bat",152,199,"Delhi Capitals","Rohit Sharma","Chinnaswamy Stadium"
833,2017,"Mumbai","Punjab Kings","Sunrisers Hyderabad","Chennai Super Kings","Field",120,207,"Sunrisers Hyderabad","Rohit Sharma","Rajiv Gandhi Stadium"
834,2015,"Mumbai","Mumbai Indians","KKR","Delhi Capitals","Bat",214,183,"Mumbai Indians","David Warner","Chepauk Stadium"
835,2020,"Chennai","Mumbai Indians","Delhi Capitals","KKR","Bat",185,137,"Mumbai Indians","AB de Villiers","Rajiv Gandhi Stadium"
836,2015,"Mohali","KKR","Rajasthan Royals","Sunrisers Hyderabad","Bat",217,136,"KKR","Andre Russell","Eden Gardens"
837,2024,"Bangalore","Punjab Kings","Chennai Super Kings","Rajasthan Royals","Field",170,216,"Chennai Super Kings","KL Rahul","Wankhede Stadium"
838,2015,"Chennai","Sunrisers Hyderabad","KKR","KKR","Field",133,206,"KKR","Virat Kohli","Chinnaswamy Stadium"
839,2019,"Jaipur","RCB","Mumbai Indians","Sunrisers Hyderabad","Bat",166,170,"Mumbai Indians","David Warner","Feroz Shah Kotla"
840,2024,"Kolkata","Delhi Capitals","Rajasthan Royals","RCB","Field",131,123,"Delhi Capitals","Andre Russell","Chepauk Stadium"
841,2018,"Jaipur","Chennai Super Kings","Sunrisers Hyderabad","Sunrisers Hyderabad","Bat",184,129,"Chennai Super Kings","Virat Kohli","Wankhede Stadium"
842,2020,"Mohali","Mumbai Indians","Chennai Super Kings","Chennai Super Kings","Field",166,219,"Chennai Super Kings","Hardik Pandya","Rajiv Gandhi Stadium"
843,2016,"Jaipur","KKR","Punjab Kings","RCB","Bat",178,135,"KKR","KL Rahul","Rajiv Gandhi Stadium"
844,2017,"Kolkata","KKR","Rajasthan Royals","KKR","Field",183,190,"Rajasthan Royals","Virat Kohli","Wankhede Stadium"
845,2021,"Hyderabad","Punjab Kings","Rajasthan Royals","RCB","Bat",168,189,"Rajasthan Royals","MS Dhoni","Chepauk Stadium"
846,2019,"Hyderabad","KKR","Punjab Kings","Mumbai Indians","Field",136,177,"Punjab Kings","Rohit Sharma","Chepauk Stadium"
847,2024,"Chennai","RCB","Mumbai Indians","Delhi Capitals","Field",163,123,"RCB","Virat Kohli","Chepauk Stadium"
848,2021,"Mumbai","Chennai Super Kings","Mumbai Indians","KKR","Bat",185,206,"Mumbai Indians","Hardik Pandya","Wankhede Stadium"
849,2017,"Bangalore","Chennai Super Kings","Delhi Capitals","RCB","Field",126,198,"Delhi Capitals","Virat Kohli","Eden Gardens"
850,2024,"Jaipur","RCB","Mumbai Indians","Chennai Super Kings","Bat",146,218,"Mumbai Indians","Hardik Pandya","Chinnaswamy Stadium"
851,2021,"Kolkata","Delhi Capitals","Mumbai Indians","KKR","Bat",212,164,"Delhi Capitals","Rohit Sharma","Rajiv Gandhi Stadium"
852,2017,"Delhi","Punjab Kings","Chennai Super Kings","Mumbai Indians","Field",134,199,"Chennai Super Kings","KL Rahul","Chinnaswamy Stadium"
853,2024,"Hyderabad","KKR","Sunrisers Hyderabad","Rajasthan Royals","Field",186,182,"KKR","Andre Russell","Rajiv Gandhi Stadium"
854,2021,"Delhi","RCB","Delhi Capitals","RCB","Field",198,121,"RCB","Andre Russell","Wankhede Stadium"
855,2016,"Jaipur","RCB","Rajasthan Royals","Delhi Capitals","Field",132,202,"Rajasthan Royals","David Warner","Eden Gardens"
856,2016,"Chennai","Mumbai Indians","Delhi Capitals","Rajasthan Royals","Field",124,207,"Delhi Capitals","KL Rahul","Eden Gardens"
857,2015,"Jaipur","Rajasthan Royals","RCB","Chennai Super Kings","Field",181,210,"RCB","Hardik Pandya","Eden Gardens"
858,2015,"Chennai","Delhi Capitals","Sunrisers Hyderabad","Chennai Super Kings","Bat",159,177,"Sunrisers Hyderabad","Hardik Pandya","Rajiv Gandhi Stadium"
859,2024,"Mumbai","Delhi Capitals","Sunrisers Hyderabad","Punjab Kings","Bat",134,218,"Sunrisers Hyderabad","AB de Villiers","Rajiv Gandhi Stadium"
860,2024,"Jaipur","Rajasthan Royals","Punjab Kings","Delhi Capitals","Field",180,159,"Rajasthan Royals","David Warner","Chinnaswamy Stadium"
